ps1_judgement_id	testset	ps1_id	langsrc	ps2_id	rank	tgt-1_score	tgt-2_score	ps2_judgement_id	langtgt	src-1	src-2	tgt-1	tgt-2	ref	
338	wmt12qe-training	338	es	344	-1	3.7	3.3	344	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	There were great expectations, as he appeared in public at a time when not only was South Africa busy preparing for the football world championship, but the media was also rife with worrying news about increasing racial hatred and discrimination by the black majority.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Había grandes expectativas, como ha aparecido en público en un momento en que no sólo fue Sudáfrica ocupada preparando para el campeonato mundial de fútbol, pero los medios de comunicación también estaba plagado de preocupantes noticias sobre el aumento de odio racial y la discriminación por la mayoría negra.		
338	wmt12qe-training	338	es	345	-1	3.7	2.2	345	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	According to the AP news agency, the response to the new film has so far been generally positive in South Africa, despite the number of objections to "brat-pack" Hollywood stars being cast in the main roles.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Según la agencia de noticias reunirá con el PA, la respuesta a la nueva película hasta ahora ha sido en general positivo en Sudáfrica, a pesar de que el número de objeciones a "brat-paquete" estrellas de Hollywood se emitidos en los principales papeles.		
338	wmt12qe-training	338	es	346	1	3.7	5.0	346	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	However, despite what he says, Morgan Freeman is proud of the new film.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Sin embargo, a pesar de lo que dice, Morgan Freeman está orgulloso de la nueva película.		
338	wmt12qe-training	338	es	347	-1	3.7	3.2	347	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	I had dreamt about this role for many years and prepared for it well.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Yo había soñado sobre este papel durante muchos años y preparados para bien.		
338	wmt12qe-training	338	es	348	-1	3.7	3.2	348	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	I met Nelson Mandela many times to, as they say, draw on his energy, he said in an interview after the film's grand premiere in Los Angeles.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Me reuní con Nelson Mandela, muchas veces, como se suele decir, llamar por su energía, dijo en una entrevista después de la película, el gran estreno en Los Ángeles.		
338	wmt12qe-training	338	es	349	1	3.7	4.2	349	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	I think it's good that we can commemorate Mandela and his mission in a film.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.		
338	wmt12qe-training	338	es	350	1	3.7	4.5	350	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	It is a story about South Africa, but it affects everybody, he added.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Es una historia de Sudáfrica, pero afecta a todos, añadió.		
338	wmt12qe-training	338	es	351	1	3.7	4.0	351	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	In the national rugby team uniform	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	En el equipo de rugby nacional uniforme		
338	wmt12qe-training	338	es	352	-1	3.7	3.3	352	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.		
338	wmt12qe-training	338	es	353	1	3.7	4.7	353	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.		
338	wmt12qe-training	338	es	354	1	3.7	4.8	354	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Whether the tense situation in South Africa will improve is only now becoming apparent.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.		
338	wmt12qe-training	338	es	355	-1	3.7	2.7	355	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
338	wmt12qe-training	338	es	356	1	3.7	4.5	356	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	The championship begins on June 11th, 2010.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	El campeonato empieza el 11 de junio, el año 2010.		
338	wmt12qe-training	338	es	357	-1	3.7	1.5	357	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Transformer worth tens of millions of crowns burns in Louny region	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
338	wmt12qe-training	338	es	358	-1	3.7	3.2	358	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
338	wmt12qe-training	338	es	359	-1	3.7	2.5	359	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
338	wmt12qe-training	338	es	360	-1	3.7	2.5	360	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
338	wmt12qe-training	338	es	361	1	3.7	5.0	361	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	The fire was caused by a technical fault, a short circuit inside the transformer.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
338	wmt12qe-training	338	es	362	1	3.7	4.0	362	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
338	wmt12qe-training	338	es	363	1	3.7	4.3	363	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
338	wmt12qe-training	338	es	364	-1	3.7	3.5	364	en	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Mandátová says that the ruined transformer will have to be replaced with a new one.	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
339	wmt12qe-training	339	es	340	1	2.3	5.0	340	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Nelson Mandela	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Nelson Mandela		
339	wmt12qe-training	339	es	341	1	2.3	4.7	341	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Nelson Rolihlahla Mandela was born on July 18th, 1918 in Mvez, in South Africa.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Nelson Mandela Rolihlahla nació el 18 de julio de 1918, en Mvez, en Sudáfrica.		
339	wmt12qe-training	339	es	342	1	2.3	5.0	342	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	In 1988 he was awarded the Sakharov Prize for Freedom of Thought, and in 1993 received the Nobel Peace Prize with de Klerk.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	En 1988 fue galardonado con el Premio Sajarov a la Libertad de Conciencia, y en 1993 recibió el Premio Nobel de la Paz con De Klerk.		
339	wmt12qe-training	339	es	343	1	2.3	4.2	343	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	He was president of South Africa from 1994 to 1999.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	l era presidente de Sudáfrica de 1994 a 1999.		
339	wmt12qe-training	339	es	344	1	2.3	3.3	344	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	There were great expectations, as he appeared in public at a time when not only was South Africa busy preparing for the football world championship, but the media was also rife with worrying news about increasing racial hatred and discrimination by the black majority.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Había grandes expectativas, como ha aparecido en público en un momento en que no sólo fue Sudáfrica ocupada preparando para el campeonato mundial de fútbol, pero los medios de comunicación también estaba plagado de preocupantes noticias sobre el aumento de odio racial y la discriminación por la mayoría negra.		
339	wmt12qe-training	339	es	345	-1	2.3	2.2	345	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	According to the AP news agency, the response to the new film has so far been generally positive in South Africa, despite the number of objections to "brat-pack" Hollywood stars being cast in the main roles.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Según la agencia de noticias reunirá con el PA, la respuesta a la nueva película hasta ahora ha sido en general positivo en Sudáfrica, a pesar de que el número de objeciones a "brat-paquete" estrellas de Hollywood se emitidos en los principales papeles.		
339	wmt12qe-training	339	es	346	1	2.3	5.0	346	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	However, despite what he says, Morgan Freeman is proud of the new film.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Sin embargo, a pesar de lo que dice, Morgan Freeman está orgulloso de la nueva película.		
339	wmt12qe-training	339	es	347	1	2.3	3.2	347	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	I had dreamt about this role for many years and prepared for it well.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Yo había soñado sobre este papel durante muchos años y preparados para bien.		
339	wmt12qe-training	339	es	348	1	2.3	3.2	348	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	I met Nelson Mandela many times to, as they say, draw on his energy, he said in an interview after the film's grand premiere in Los Angeles.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Me reuní con Nelson Mandela, muchas veces, como se suele decir, llamar por su energía, dijo en una entrevista después de la película, el gran estreno en Los Ángeles.		
339	wmt12qe-training	339	es	349	1	2.3	4.2	349	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	I think it's good that we can commemorate Mandela and his mission in a film.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.		
339	wmt12qe-training	339	es	350	1	2.3	4.5	350	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	It is a story about South Africa, but it affects everybody, he added.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Es una historia de Sudáfrica, pero afecta a todos, añadió.		
339	wmt12qe-training	339	es	351	1	2.3	4.0	351	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	In the national rugby team uniform	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	En el equipo de rugby nacional uniforme		
339	wmt12qe-training	339	es	352	1	2.3	3.3	352	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.		
339	wmt12qe-training	339	es	353	1	2.3	4.7	353	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.		
339	wmt12qe-training	339	es	354	1	2.3	4.8	354	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Whether the tense situation in South Africa will improve is only now becoming apparent.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.		
339	wmt12qe-training	339	es	355	1	2.3	2.7	355	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
339	wmt12qe-training	339	es	356	1	2.3	4.5	356	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	The championship begins on June 11th, 2010.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	El campeonato empieza el 11 de junio, el año 2010.		
339	wmt12qe-training	339	es	357	-1	2.3	1.5	357	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Transformer worth tens of millions of crowns burns in Louny region	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
339	wmt12qe-training	339	es	358	1	2.3	3.2	358	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
339	wmt12qe-training	339	es	359	1	2.3	2.5	359	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
339	wmt12qe-training	339	es	360	1	2.3	2.5	360	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
339	wmt12qe-training	339	es	361	1	2.3	5.0	361	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	The fire was caused by a technical fault, a short circuit inside the transformer.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
339	wmt12qe-training	339	es	362	1	2.3	4.0	362	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
339	wmt12qe-training	339	es	363	1	2.3	4.3	363	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
339	wmt12qe-training	339	es	364	1	2.3	3.5	364	en	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Mandátová says that the ruined transformer will have to be replaced with a new one.	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
340	wmt12qe-training	340	es	341	-1	5.0	4.7	341	en	Nelson Mandela	Nelson Rolihlahla Mandela was born on July 18th, 1918 in Mvez, in South Africa.	Nelson Mandela	Nelson Mandela Rolihlahla nació el 18 de julio de 1918, en Mvez, en Sudáfrica.		
340	wmt12qe-training	340	es	342	0	5.0	5.0	342	en	Nelson Mandela	In 1988 he was awarded the Sakharov Prize for Freedom of Thought, and in 1993 received the Nobel Peace Prize with de Klerk.	Nelson Mandela	En 1988 fue galardonado con el Premio Sajarov a la Libertad de Conciencia, y en 1993 recibió el Premio Nobel de la Paz con De Klerk.		
340	wmt12qe-training	340	es	343	-1	5.0	4.2	343	en	Nelson Mandela	He was president of South Africa from 1994 to 1999.	Nelson Mandela	l era presidente de Sudáfrica de 1994 a 1999.		
340	wmt12qe-training	340	es	344	-1	5.0	3.3	344	en	Nelson Mandela	There were great expectations, as he appeared in public at a time when not only was South Africa busy preparing for the football world championship, but the media was also rife with worrying news about increasing racial hatred and discrimination by the black majority.	Nelson Mandela	Había grandes expectativas, como ha aparecido en público en un momento en que no sólo fue Sudáfrica ocupada preparando para el campeonato mundial de fútbol, pero los medios de comunicación también estaba plagado de preocupantes noticias sobre el aumento de odio racial y la discriminación por la mayoría negra.		
340	wmt12qe-training	340	es	345	-1	5.0	2.2	345	en	Nelson Mandela	According to the AP news agency, the response to the new film has so far been generally positive in South Africa, despite the number of objections to "brat-pack" Hollywood stars being cast in the main roles.	Nelson Mandela	Según la agencia de noticias reunirá con el PA, la respuesta a la nueva película hasta ahora ha sido en general positivo en Sudáfrica, a pesar de que el número de objeciones a "brat-paquete" estrellas de Hollywood se emitidos en los principales papeles.		
340	wmt12qe-training	340	es	346	0	5.0	5.0	346	en	Nelson Mandela	However, despite what he says, Morgan Freeman is proud of the new film.	Nelson Mandela	Sin embargo, a pesar de lo que dice, Morgan Freeman está orgulloso de la nueva película.		
340	wmt12qe-training	340	es	347	-1	5.0	3.2	347	en	Nelson Mandela	I had dreamt about this role for many years and prepared for it well.	Nelson Mandela	Yo había soñado sobre este papel durante muchos años y preparados para bien.		
340	wmt12qe-training	340	es	348	-1	5.0	3.2	348	en	Nelson Mandela	I met Nelson Mandela many times to, as they say, draw on his energy, he said in an interview after the film's grand premiere in Los Angeles.	Nelson Mandela	Me reuní con Nelson Mandela, muchas veces, como se suele decir, llamar por su energía, dijo en una entrevista después de la película, el gran estreno en Los Ángeles.		
340	wmt12qe-training	340	es	349	-1	5.0	4.2	349	en	Nelson Mandela	I think it's good that we can commemorate Mandela and his mission in a film.	Nelson Mandela	Creo que es bueno que podemos conmemorar Mandela y su misión en una película.		
340	wmt12qe-training	340	es	350	-1	5.0	4.5	350	en	Nelson Mandela	It is a story about South Africa, but it affects everybody, he added.	Nelson Mandela	Es una historia de Sudáfrica, pero afecta a todos, añadió.		
340	wmt12qe-training	340	es	351	-1	5.0	4.0	351	en	Nelson Mandela	In the national rugby team uniform	Nelson Mandela	En el equipo de rugby nacional uniforme		
340	wmt12qe-training	340	es	352	-1	5.0	3.3	352	en	Nelson Mandela	In the film, Morgan Freeman tries to unite the two races and the populations that had so long been segregated and, like Nelson Mandela did in 1995, appears in the film in the South African national rugby uniform at the world cup match, which was won by South Africa.	Nelson Mandela	En la película, Morgan Freeman intenta unir las dos razas y las poblaciones que había sido tan largo y segregados, como Nelson Mandela hizo en 1995, aparece en la película en el uniforme de rugby nacional de Sudáfrica en la copa mundial, que fue ganada por Sudáfrica.		
340	wmt12qe-training	340	es	353	-1	5.0	4.7	353	en	Nelson Mandela	Perhaps a football championship can actually bring people together as one nation, said rugby player Chester Williams, who in 1995 was the only black person on the national team.	Nelson Mandela	Quizás un campeonato de fútbol puede unir a la gente como una nación, dicho jugador de rugby Chester Williams, quien en 1995 era la única persona negra en el equipo nacional.		
340	wmt12qe-training	340	es	354	-1	5.0	4.8	354	en	Nelson Mandela	Whether the tense situation in South Africa will improve is only now becoming apparent.	Nelson Mandela	Si la tensa situación en Sudáfrica mejorará sólo ahora se está haciendo evidente.		
340	wmt12qe-training	340	es	355	-1	5.0	2.7	355	en	Nelson Mandela	White South Africans, however, are sceptical, as rugby fan Christopher Dawson, who fled the country to go to Britain, admitted in a recent interview for LN.	Nelson Mandela	Los sudafricanos Blanco, sin embargo, son escépticos, como admirador de rugby Christopher Dawson, que huyeron del país para ir a Gran Bretaña, admitió en una entrevista reciente para LN.		
340	wmt12qe-training	340	es	356	-1	5.0	4.5	356	en	Nelson Mandela	The championship begins on June 11th, 2010.	Nelson Mandela	El campeonato empieza el 11 de junio, el año 2010.		
340	wmt12qe-training	340	es	357	-1	5.0	1.5	357	en	Nelson Mandela	Transformer worth tens of millions of crowns burns in Louny region	Nelson Mandela	La pena de transformadores decenas de millones de coronas Louny quemaduras en la región		
340	wmt12qe-training	340	es	358	-1	5.0	3.2	358	en	Nelson Mandela	In the morning, a fire broke out in a transformer owned by Čeps at the switching station in the village of Výškov, near Louny.	Nelson Mandela	Por la mañana, un incendio en un transformador propiedad de Čeps al cambio de estación en la localidad de Výškov, cerca de Louny.		
340	wmt12qe-training	340	es	359	-1	5.0	2.5	359	en	Nelson Mandela	Six fire engines came out to fight the fire, said the spokesman for the Ústí regional firefighters, Lukáš Marvan.	Nelson Mandela	Los motores de seis fuego salió a la lucha contra el fuego, dijo el portavoz de los bomberos, Lukáš Marvan Ústí regional.		
340	wmt12qe-training	340	es	360	-1	5.0	2.5	360	en	Nelson Mandela	Originally, the firefighters wanted to let the transformer burn, but later changed their minds and are putting the fire out using a mix of water, foam, and special fire-suppression agents.	Nelson Mandela	En un principio, los bomberos quería dejar al quemar transformador, pero después cambiaron de opinión y están poniendo el fuego con una mezcla de agua, espuma, y especial fuego-represión agentes.		
340	wmt12qe-training	340	es	361	0	5.0	5.0	361	en	Nelson Mandela	The fire was caused by a technical fault, a short circuit inside the transformer.	Nelson Mandela	El incendio fue provocado por un fallo técnico, un corto circuito dentro del transformador.		
340	wmt12qe-training	340	es	362	-1	5.0	4.0	362	en	Nelson Mandela	Nobody was hurt, and according to company spokesperson Pavla Mandátová, the incident will not hinder the safe operation of the distribution station.	Nelson Mandela	Nadie fue herido, y según empresa portavoz Pavla Mandátová, el incidente no va a dificultar el funcionamiento seguro de la estación de distribución.		
340	wmt12qe-training	340	es	363	-1	5.0	4.3	363	en	Nelson Mandela	The damage is estimated at several tens of millions of crowns, although the exact figure will not be known until the fire has been extinguished.	Nelson Mandela	Los daños se estima en varias decenas de millones de coronas, aunque la cifra exacta no se sabrá hasta que el fuego se ha apagado.		
340	wmt12qe-training	340	es	364	-1	5.0	3.5	364	en	Nelson Mandela	Mandátová says that the ruined transformer will have to be replaced with a new one.	Nelson Mandela	Mandátová dice que los transformadores arruinado tendrá que ser sustituido por uno nuevo.		
